date,location,news,killed,arrested,Injured,type,year,date2
July-17,Peshawar,"Unidentified militants shot dead a tribal elder, Malik Hashim Khan, in Kohi Hassankhel area in the Frontier Region of Peshawar.1",1,0,0,Tribal Area Attack,2010,7_1_2010
February-17,Peshawar,"At least nine people were killed and over 40, including children and women, were injured when a suicide bomber blew himself up at a restaurant in the Koocha Risaldar area of Qissa Khawani Bazaar in Peshawar.",10,0,40,bomb attack,2014,2_1_2014
February-17,Peshawar,"Unidentified persons attacked an Imambargah in Kuchi bazaar area of old Peshawar city with a hand grenade, damaging the place.",0,0,0,Mosque,2014,2_1_2014
February-17,Peshawar,"Unidentified persons attacked an Imambargah in Kuchi bazaar area of old Peshawar city with a hand grenade, damaging the place.",0,0,0,secretarian shia attack,2013,2_1_2013
October-17,Peshawar,"A Shia, identified as Malik Jarrar Ali Haider, was killed and his two minor daughters were injured when their motorbike was ambushed by unidentified armed assailants in a sectarian attack on Mohammad Ali Johar Road in Peshawar, the provincial capital of KP.",1,0,2,secretarian shia attack,2015,10_1_2015
January-17,Peshawar,At least ten people were killed and more than 60 others were injured in the evening when a bomb exploded at a Tablighi Markaz on Pajaggi Road in Peshawar.,10,0,60,Mosque,2014,1_1_2014
January-17,Peshawar,At least ten people were killed and more than 60 others were injured in the evening when a bomb exploded at a Tablighi Markaz on Pajaggi Road in Peshawar.,10,0,60,secretarian shia attack,2013,1_1_2013
May-17,Peshawar,"One Shia man, identified as Ali Murtaza, was killed and two others were injured when unidentified assailants opened fire at a vehicle in Hayatabad area of Peshawar. One of the injured was his father Wali Ahmad Jan and the other his brother Awais.",1,0,2,bomb attack,2015,5_1_2015
May-17,Peshawar,"One Shia man, identified as Ali Murtaza, was killed and two others were injured when unidentified assailants opened fire at a vehicle in Hayatabad area of Peshawar. One of the injured was his father Wali Ahmad Jan and the other his brother Awais.",1,0,2,secretarian shia attack,2015,5_1_2015
September-17,Peshawar,"Five persons, including a woman and a soldier, were killed while 25 others sustained injuries when a suicide bomber rammed his explosives-laden car into a convoy of FC on the Shershah Suri Road near the Peshawar Press Club in Peshawar.",6,0,25,bomb attack,2014,9_1_2014
February-17,Peshawar,"At least 13 vehicles, including four NATO tankers carrying fuel to NATO forces in Afghanistan, were gutted in a blaze following a blast in Peshawar in KP.",0,0,0,Nato Attack,2011,2_1_2011
March-17,Peshawar,"Two containers, carrying fuel supply for NATO and allied forces in Afghanistan, were attacked and set ablaze after unidentified militants opened fire at them in Peshawar.",0,0,0,Nato Attack,2011,3_1_2011
July-17,Peshawar,Two persons were killed and 15 injured when militants blew up a NATO supply oil tanker in a market in Peshawar.,2,0,15,Nato Attack,2011,7_1_2011
August-17,Peshawar,"A bomb blast destroyed at least 16 tankers, carrying fuel for NATO troops in neighbouring Afghanistan, parked at a terminal on the outskirts of Peshawar.",0,0,0,Nato Attack,2011,8_1_2011
February-17,Peshawar,Unidentified Taliban militants blew up a tanker carrying oil supply to NATO forces in Afghanistan on the ring road in the Chamkani Police Station area of Peshawar in NWFP.,0,0,0,Nato Attack,2010,2_1_2010
February-17,Peshawar,Suspected militants blew up a tanker carrying fuel for NATO forces in Afghanistan in Bhanamari Police Station area of Peshawar,0,0,0,Nato Attack,2010,2_1_2010
March-17,Peshawar,"Suspected Taliban militants blew up a tanker carrying fuel for NATO troops based in Afghanistan near Jamil Chowk on Ring Road of Peshawar, the capital of NWFP.",0,0,0,Nato Attack,2010,3_1_2010
September-17,Peshawar,"The driver of a trailer, supplying goods to NATO forces in Afghanistan, was killed and his assistant received critical injuries when their vehicle was targeted by an explosive device on Peshawar-Torkham road near Shahgai Fort in Jamrud tehsil of Khyber Agency in FATA.",1,0,1,Nato Attack,2012,9_1_2012
November-17,Peshawar,One NATO oil tanker carrying oil for forces in Afghanistan was blown up on Peshawar-Torkham Road in Jamrud tehsil of Khyber Agency.,0,0,0,Nato Attack,2010,11_1_2010
August-17,Peshawar,Two members of a family of Afghan origin were killed while the female member of the family got injured in a firing incident at a car in Phandu area Peshawar.,2,0,1,secretarian shia attack,2016,8_1_2016
February-17,Peshawar,"At least 22 Shia persons were killed and another 50 were injured during a gun and bomb attack at an Imambargah in Phase-5 locality of Hayatabad area in Peshawar, the provincial capital of KP when suicide attackers and gunmen -dressed in police uniform - attacked worshippers offering Friday prayers.",24,0,50,bomb attack,2015,2_1_2015
February-17,Peshawar,"At least 22 Shia persons were killed and another 50 were injured during a gun and bomb attack at an Imambargah in Phase-5 locality of Hayatabad area in Peshawar, the provincial capital of KP when suicide attackers and gunmen -dressed in police uniform - attacked worshippers offering Friday prayers.",24,0,50,secretarian shia attack,2015,2_1_2015
November-17,Peshawar,The unidentified assailants set fire to 10 NATO oil tankers on the Ring Road in Peshawar of Khyber Pakhtunkhwa.,0,0,0,Nato Attack,2010,11_1_2010
February-17,Peshawar,Four persons were killed when unidentified militants blew up at least 15 tankers carrying fuel for NATO troops in neighbouring Afghanistan at Ring Road of Peshawar.,4,0,0,Nato Attack,2011,2_1_2011
December-17,Peshawar,"The oil tanker bearing registration number TLL-684-Lasbella, carrying fuel for NATO forces in Afghanistan, was blown up at Ring Road in the limits of Pishtakhara Police Station in Peshawar of Khyber Pakhtunkhwa.",0,0,0,Nato Attack,2010,12_1_2010
May-17,Peshawar,Unidentified assailants killed the driver of a NATO trailer and injured his helper on Ring Road in limits of Pishtakhara Police Station in Peshawar.,1,0,1,Nato Attack,2013,5_1_2013
May-17,Peshawar,Unidentified assailants killed the driver of a NATO trailer and injured his helper on Ring Road in limits of Pishtakhara Police Station in Peshawar.,1,0,1,Nato Attack,2013,5_1_2013
March-17,Peshawar,"At least 11 persons were killed and 45 others injured in a suicide attack targeting Police in Sarband area of Peshawar (Peshawar Disrict), the provincial capital of Khyber Pakhtunkhwa.",12,0,45,bomb attack,2014,3_1_2014
September-17,Peshawar,"A Shia man, Ali Haider who is an employee of Central Prison in Peshawar, the provincial capital of KP was shot dead by unidentified assailants in an incident of sectarian violence in Sarki area under Shah Qabool Police Station in Peshawar.",1,0,0,secretarian shia attack,2013,9_1_2013
January-17,Peshawar,"The 'chief' of a peace committee of Mohmand Agency, Malik (head) Mohammad Salam Khan (60), was killed and another elder received bullet injuries in an attack outside a mosque in Tablighee Markaz area of Peshawar.",1,0,0,Tribal Area Attack,2011,1_13_2011
November-17,Peshawar,"Unidentified militants shot dead a tribal elder, identified as Malik Asim Khan from Mohmand Agency of FATA at the Zargarabad area of Peshawar.",1,0,0,Tribal Area Attack,2012,11_7_2012
February-17,Islamabad,"A senior PIMS doctor, Dr Shahid Nawaz, succumbed to his injuries after being shot in the head outside the VIP ward of the Institute in Islamabad. He was the head of the hospital's cardiology unit.",1,0,0,Doctors,2015,2_1_2015
June-17,Islamabad,At least 52 persons were injured in an IED explosion during Urs (the annual religious congregation at the shrine) celebrations at Darbar Nangay Shah Pir Badshah in Pind Parian area in the jurisdiction of Shahzad Town Police Station of Islamabad.,0,0,52,secretarian shia attack,2013,6_1_2013
October-17,Khyber Agency,Seven people were killed and 17 others sustained injuries when a suicide bomber blew himself up at a Jirga of the Zakhakhel Amn Lashkar in the Pir Mela area of Tirah Valley in Khyber Agency of FATA.,8,0,17,bomb attack,2014,10_1_2014
February-17,Balochistan,Unidentified armed militants set ablaze a NATO container on the RCD Highway near Pir Umer area of Khuzdar District.,0,0,0,Nato Attack,2011,2_1_2011
August-17,Balochistan,"Unidentified assailants set a NATO container on fire in the Pirangabad area of Mastung District. The container was completely destroyed, but the driver and his helper remained unhurt in the attack.",0,0,0,Nato Attack,2010,8_1_2010
February-17,District,"A local leader and 'spokesperson' of ASWJ Rawalpindi Chapter, Maulana Mazhar Siddiqui, was killed in a targeted sectarian attack near Pirwadhai More within the precincts of the Golra Police Station in Rawalpindi District.",1,0,0,secretarian shia attack,2015,2_1_2015
January-17,Quetta,"Rawalpindi-bound Jaffar Express escaped a bomb blast in the 13 Mile area of Quetta, the provincial capital of Balochistan. However, no casualties were reported.",0,0,0,railway,2015,1_1_2015
August-17,Quetta,"One person was killed and another injured, when unidentified assailants opened fire on a NATO oil tanker at Airport Road in the suburbs of Quetta.",1,0,1,Nato Attack,2010,8_1_2010
June-17,Quetta,The driver of a NATO oil tanker carrying fuel for NATO forces stationed in Afghanistan was going to Kandahar (Afghanistan) from Karachi (Sindh) was killed when unidentified militants opened fire on the tanker in Akhtarabad area of Quetta.,1,0,0,Nato Attack,2011,6_1_2011
October-17,Quetta,Unidentified militants set ablaze more than 20 NATO supply trucks heading for Afghanistan near the Akhtarabad terminal in Quetta of Balochistan.,0,0,0,Nato Attack,2010,10_1_2010
October-17,Quetta,A NATO tanker was travelling from Karachi to Kandahar when unidentified militants on a motorcycle set it ablaze in Akhtarabad in Western Bypass in Quetta.,0,0,0,Nato Attack,2010,10_1_2010
July-17,Quetta,"At least two persons were killed in a suicide explosion near Sardar Bahadur Khan Women's University on Brewery road area of Quetta, the provincial capital of Balochistan.",2,0,0,bomb attack,2015,7_1_2015
August-17,Quetta,"Rawal Khan Mohammad Hasni, an elder of Mohammad Hasni tribe, was shot dead by unidentified armed assailants near his house at Brewery road in Quetta.",1,0,0,Tribal Area Attack,2010,8_1_2010
August-17,Quetta,"At least 74 persons were killed and over 100 others wounded in a suicide bombing at the emergency ward of Quetta's Civil Hospital, where scores of people had gathered to mourn the death of BBA President Bilal Anwar Kasi in a gun attack earlier in the day.",75,0,100,bomb attack,2016,8_1_2016
April-17,Quetta,"A NATO container driver, identified as Khayal Muhammad, was killed by unidentified militants near the Eastern Bypass area of Quetta.",1,0,0,Nato Attack,2011,4_1_2011
July-17,Quetta,A driver and his helper were killed when unidentified militants opened fire at a NATO container coming from Afghanistan to Karachi in Sindh in the Eastern Bypass in Quetta.,2,0,0,Nato Attack,2011,7_1_2011
January-17,Quetta,"Two drivers were killed and 10 NATO containers were damaged when several rockets attacks were carried out on a terminal near Hazara Ganji, on the outskirts of Quetta.",2,0,0,Nato Attack,2013,1_1_2013
January-17,Quetta,"Two drivers were killed and 10 NATO containers were damaged when several rockets attacks were carried out on a terminal near Hazara Ganji, on the outskirts of Quetta.",2,0,0,Nato Attack,2013,1_1_2013
October-17,Quetta,"Five persons were killed and dozens injured when a suicide bomber blew himself up in Hazara Town in Quetta (Quetta District), the provincial capital of Balochistan, where people were shopping for Eid.",5,0,12,bomb attack,2014,10_1_2014
October-17,Quetta,Eight Hazara Shias were killed in sectarian target killings in the Hazarganji area of Quetta in Balochistan.,8,0,0,secretarian shia attack,2013,10_1_2013
July-17,Quetta,"Three Hazara Shia, including a Policeman among them, were killed while another woman inured in a suspected sectarian attack when unidentified assailants opened fire outside the passport office on the Joint Road area of Quetta, the provincial capital of Balochistan.",3,0,1,secretarian shia attack,2015,7_1_2015
May-17,Quetta,"A man belonging to the Hazara community was killed and five others, including two Policemen, were injured, apparently in a targeted attack at Kasi Road of Quetta, the provincial capital of the Balochistan.",1,0,5,secretarian shia attack,2015,5_1_2015
March-17,Quetta,"A tribal elder along with his guard was shot dead while his two other gunmen sustained injuries in a firing attack in the Kechi Baig area of Sariab in Quetta, the provincial capital of Balochistan.",2,0,2,Tribal Area Attack,2015,3_1_2015
December-17,Quetta,At least 42 NATO oil tankers and containers were torched after unidentified militants fired two rockets at them in the Kharotabad area of Quetta.,0,0,0,Nato Attack,2011,12_1_2011
October-17,Quetta,"At least four Hazara Shia women were killed and one injured when unidentified armed assailants opened fire on a bus on Kirani Road near Pud Gali Chowk area of Quetta, provincial capital of Balochistan.",4,0,1,secretarian shia attack,2016,10_1_2016
November-17,Quetta,"A Shia, identified as Jafar Ali, was shot dead while another, identified as Tanveer Ali, was injured when unidentified militants opened fire at their vehicle in Kirani Road area of provincial capital Quetta.",1,0,1,secretarian shia attack,2015,11_1_2015
October-17,Quetta,Armed men on a motorbike shot dead a member of the Hazara community in Kirani Road area of Quetta in Balochistan.,1,0,0,secretarian shia attack,2013,10_1_2013
October-17,Quetta,"A NATO tanker comes under attack in the Mangochar area, 20 kilometres south of Quetta.",0,0,0,Nato Attack,2010,10_1_2010
October-17,Quetta,"One person was killed and 22 injured in suicide blast targeting JUI-F Maulana Fazlur Rahman on Meckangi Road of Quetta, moments after he ended his address at a rally in Sadiq Shaheed football ground.",1,0,22,bomb attack,2014,10_1_2014
June-17,Quetta,Unidentified armed militants killed the driver of a NATO oil tanker carrying fuel for the NATO forces from Karachi (Sindh) to Kandahar in Afghanistan near Mian Ghundi area in the suburb of Quetta.,1,0,0,Nato Attack,2011,6_1_2011
August-17,Quetta,"Unidentified armed militants set ablaze a NATO container in Mian Ghundi area of Quetta, while it was returning from Kandahar in Afghanistan to Karachi in Sindh.",0,0,0,Nato Attack,2011,8_1_2011
October-17,Quetta,Three people were injured when armed militants attacked a convoy of NATO tankers in Mianghundi area near Quetta the provincial capital of Balochistan.,0,0,3,Nato Attack,2011,10_1_2011
February-17,Quetta,"At least 12 persons, including four FC officials, were killed and another 38 persons injured in a suicide blast in Multan Chowk area of Quetta in Balochistan.",13,0,38,bomb attack,2016,2_1_2016
October-17,Quetta,"At least 61 SF personnel were killed, and 164 others were injured as terrorists stormed the New Sariab PTC, some 13 kilometres away from Quetta, the provincial capital of Balochistan, in the night.",64,0,164,bomb attack,2016,10_1_2016
July-17,Quetta,Unidentified militants killed an elder of the Jatoi tribe and a passer-by on the Qambrani Road in Quetta.,1,0,0,Tribal Area Attack,2010,7_1_2010
May-17,Quetta,At least three Hazara Shias were killed and nine others were injured when unidentified militants opened fire at two separate buildings on M.A. Jinnah Road in Quetta.,3,0,9,secretarian shia attack,2015,5_1_2015
May-17,Quetta,"A local trader, identified as Anwar Ali Hazara, was shot dead by unidentified militants on Fatima Jinnah Road in Quetta. Following the attack, members of the Hazara community staged a protest against the killing.",1,0,0,secretarian shia attack,2015,5_1_2015
May-17,Quetta,"Two Shia Hazaras, identified as Mohammad Arif and Mohammad Hussain, were shot dead, while another, Mohammad Essa, was injured, when unidentified militants opened fire at their cloth shop in a shopping plaza in MeCongi road area in Quetta. No outfit claimed responsibility for the attack.",2,0,1,secretarian shia attack,2015,5_1_2015
June-17,Quetta,At least five Hazara Shias were killed when unidentified armed assailants opened fire at them in Bacha Khan Chowk area Quetta.,5,0,0,secretarian shia attack,2015,6_1_2015
August-17,Quetta,"Unidentified militants shot dead a Shia Hazara, identified as Ghulam Raza, while he was on his way home in Quetta of Balochistan.",1,0,0,secretarian shia attack,2015,8_1_2015
January-17,Quetta,At least three people were killed and 30 injured in a suicide attack targeting Shia pilgrims in Akhtarabad area of the provincial capital Quetta.,4,0,30,bomb attack,2014,1_1_2014
January-17,Quetta,At least three people were killed and 30 injured in a suicide attack targeting Shia pilgrims in Akhtarabad area of the provincial capital Quetta.,4,0,30,secretarian shia attack,2013,1_1_2013
October-17,Quetta,"Unidentified armed militants attacked and torched a NATO container carrying goods for the ISAF in Afghanistan, and injured the driver and his assistant in the Lak Pass area of Quetta.",0,0,2,Nato Attack,2012,10_1_2012
August-17,Quetta,"An oil tanker, carrying fuel for NATO forces was coming from Karachi when unidentified assailants opened fire on it on the RCD Highway near Lak Pass area of Quetta. However, no casualty was reported.",0,0,0,Nato Attack,2010,8_1_2010
July-17,Quetta,"Two Shia Hazara persons, identified as Zakir Hussain and Ghulam Hussain, were killed by unidentified assailants in Sabzal road area of Quetta.",2,0,0,secretarian shia attack,2013,7_1_2013
October-17,Quetta,"The driver of a NATO container was injured in an ambush near Samungli in Quetta (Quetta District), the provincial capital of Balochistan.",0,0,1,Nato Attack,2014,10_1_2014
August-17,Quetta,"Two Hazara Shias, identified as Ghulam Nabi and Mohammad Nabi, were killed in a targeted attack near the Government Boys Degree College while they on their way home on Sariab Road in Quetta, the provincial capital Balochistan.",2,0,0,secretarian shia attack,2016,8_1_2016
December-17,Quetta,A small portion of railway track was damaged in a blast near Sariab road area in Quetta of Balochistan.,0,0,0,railway,2015,12_1_2015
April-17,Quetta,Two bus passengers belonging to Shia Hazara community were killed in an incident of target killing on Sariab Road in Quetta of Balochistan.,2,0,0,secretarian shia attack,2013,4_1_2013
January-17,Quetta,"At least 15 people, among them 13 Police personnel, a FC soldier and a civilian, were killed while 25 others were injured when suicide bomber blew himself up near a Government health centre in Satellite Town area of Quetta in Balochistan.",16,0,25,bomb attack,2016,1_1_2016
April-17,Quetta,"At least three Shia Hazaras were shot dead in a targeted attack at local bus stop in Satellite Town area of Quetta, the provincial capital of Balochistan.",3,0,0,secretarian shia attack,2015,4_1_2015
July-17,Quetta,Four persons were killed in firing outside a mosque as they came out after offering the Friday prayers in the area of Satellite Town in Quetta of Balochistan.,4,0,0,secretarian shia attack,2013,7_1_2013
November-17,Quetta,Armed assailants killed two Shia Hazaras in Spiny road in Quetta of Balochistan.,2,0,0,secretarian shia attack,2015,11_1_2015
January-17,Quetta,Armed militants torched one NATO container carrying equipment in the Western Bypass area of Quetta in Balochistan.,0,0,0,Nato Attack,2014,1_1_2014
July-17,Quetta,At least a convoy of three NATO containers was set ablaze in Western Bypass area of Quetta in Balochistan.,0,0,0,Nato Attack,2013,7_1_2013
July-17,Quetta,At least a convoy of three NATO containers was set ablaze in Western Bypass area of Quetta in Balochistan.,0,0,0,Nato Attack,2013,7_1_2013
July-17,Quetta,A NATO oil tanker was attacked in the Western Bypass area of Quetta. Police officials said unidentified assailants attached an IED to the tanker.,0,0,0,Nato Attack,2010,7_1_2010
June-17,Punjab,"Five persons, including two Pakistan Army Officers, were killed and two soldiers sustained injuries when a suicide bomber targeted an Army vehicle at the Qutbal railway crossing near Fatehjang, some 28 kilometers from Tarnol, in Rawalpindi District of Punjab.",6,0,2,bomb attack,2014,6_1_2014
April-17,Balochistan,Four persons were injured when unidentified assailants opened fire on a NATO oil tanker in the Rabi Canal area of Dera Murad Jamali in Nasirabad District.,0,0,4,Nato Attack,2011,4_1_2011
January-17,Punjab,"The President of the MWM Rajanpur District, identified as Doctor Azhar Hussain (59), was shot dead by unidentified armed assailants in a sectarian attack at his residence in the District. Hussain was a doctor by profession.",1,0,0,Doctors,2014,1_1_2014
January-17,Punjab,"The President of the MWM Rajanpur District, identified as Doctor Azhar Hussain (59), was shot dead by unidentified armed assailants in a sectarian attack at his residence in the District. Hussain was a doctor by profession.",1,0,0,secretarian shia attack,2013,1_1_2013
January-17,Punjab,"Three Shia men, identified as lawyer Fayyaz Hussain Shah (40), and his two nephews Mir Ghazi Shah (20) and Mir Hamza Shah (22) were shot dead while they were returning home from a religious gathering in Rawalpindi District.",3,0,0,secretarian shia attack,2015,1_1_2015
January-17,Punjab,"A College Professor and a Shia religious leader, identified as Nazir Hussain Imrani, was shot at and critically injured by unidentified assailants in a targeted sectarian attack in Dhoke Kashmirian area of Rawalpindi District.",0,0,1,secretarian shia attack,2013,1_1_2013
September-17,Balochistan,"Unidentified assailants ridding on a motorcycle opened fire on two containers on RCD Highway in Mangochar area of Kalat District. Resultantly, a driver identified as Nizamuddin died on the spot.",1,0,0,Nato Attack,2010,9_1_2010
September-17,Balochistan,Two oil tankers supplying fuel to NATO forces in Afghanistan were attacked and damaged in Rodenjo village of Kalat District.,0,0,0,Nato Attack,2010,9_1_2010
January-17,Punjab,"A TTP suicide bomber killed 13 persons, including eight soldiers and three children, and wounded 29 others in Royal Artillery Bazaar close to General Headquarters in Rawalpindi District.",14,0,29,bomb attack,2014,1_1_2014
April-17,Balochistan,"Unidentified assailants set ablaze a tanker, carrying fuel supplies for NATO troops stationed in Afghanistan, on the National Highway in the limits of the Sadar Levies Station of Dera Murad Jamali town.",0,0,0,Nato Attack,2011,4_1_2011
November-17,Punjab,"Two Police Constables, identified as Muhammad Waheed and Qamar Shah, were killed and two others, identified as Adeel and Yasir, were injured when unidentified militants opened fire on them while they were stationed outside an Imambargah within the limits of Sadiqabad Police Station in Rawalpindi District.",2,0,2,Mosque,2014,11_1_2014
November-17,Punjab,"Two Police Constables, identified as Muhammad Waheed and Qamar Shah, were killed and two others, identified as Adeel and Yasir, were injured when unidentified militants opened fire on them while they were stationed outside an Imambargah within the limits of Sadiqabad Police Station in Rawalpindi District.",2,0,2,secretarian shia attack,2013,11_1_2013
October-17,FATA,A tribal elder Malik Muhammad Jamal was on his way home from the mosque when an explosive device planted by militants went off in Salarzai tehsil of Bajaur Agency in FATA.,0,0,1,Tribal Area Attack,2014,10_1_2014
January-17,FATA,Two tribal elders were killed and another four injured when a remote controlled bomb exploded in Salarzai tehsil of Bajaur Agency in FATA.,2,0,1,Tribal Area Attack,2010,1_3_2010
January-17,FATA,A roadside bomb killed two tribal elders and a woman travelling on a bus in Salarzai District of Bajaur Agency in FATA. 20 other passengers were injured in the explosion.,2,0,0,Tribal Area Attack,2010,1_1_2010
April-17,FATA,"A suicide bomber struck the vehicle of an anti-Taliban militia leader killing him and four others in Salarzai area, 65 kilometres (40 miles) northeast of Khar, the main town of Bajaur Agency.",1,0,0,Tribal Area Attack,2011,4_23_2011
September-17,Punjab,"A head of a Seminary, identified as Maulvi Sadiq Khan (65), was shot dead by unidentified assailants in Sandal Bar Police Limits of Faisalabad city (Faisalabad District).",1,0,0,secretarian shia attack,2013,9_1_2013
June-17,Punjab,"Unidentified militants attacked and set fire to a convoy of about 50 tankers and containers of the NATO forces heading towards Peshawar on the Motorway, at the Sangjani area of Ternol near Islamabad in Punjab, killing four persons and injuring three others.",4,0,3,Nato Attack,2010,6_1_2010
June-17,Punjab,Two suspected suicide bombers were killed when their suicide vests exploded at Khayam Chowk on University Road in Sargodha District of Punjab.,2,0,0,bomb attack,2015,6_1_2015
November-17,Islamabad,"In an incident of target killing, a religious leader, Guam Nadal Irfan (45), was shot dead in Sector E-11_4 of the federal capital Islamabad in the night of November 26 when he was going to E-11 from G-11.",1,0,0,secretarian shia attack,2013,11_1_2013
August-17,Punjab,"Two suicide attackers killed Punjab Home Minister Colonel (retd) Shuja Khanzada and at least 20 other people, after detonating a bomb at a meeting the Minister was attending in the village of Shadi Khan in Attock District of Punjab. DSP Hazara Circle Shaukat Shah was also killed in the incident. 23 others persons were also injured.",23,0,23,bomb attack,2015,8_1_2015
June-17,Khyber Agency,"Six persons were killed when militants attacked three NATO containers in Shagai area of Jamrud tehsil of the Khyber Agency in FATA. Jaish-e-Osama, a militant outfit, claimed responsibility for the attack.",6,0,0,Nato Attack,2013,6_1_2013
June-17,Khyber Agency,"Six persons were killed when militants attacked three NATO containers in Shagai area of Jamrud tehsil of the Khyber Agency in FATA. Jaish-e-Osama, a militant outfit, claimed responsibility for the attack.",6,0,0,Nato Attack,2013,6_1_2013
May-17,KP,"One NATO driver was killed and one of the helpers was injured when unidentified assailants opened fire on a convoy of NATO containers at Shagai area, 20 kilometres (12 miles) southeast of Landi Kotal District.",1,0,1,Nato Attack,2013,5_1_2013
May-17,KP,"One NATO driver was killed and one of the helpers was injured when unidentified assailants opened fire on a convoy of NATO containers at Shagai area, 20 kilometres (12 miles) southeast of Landi Kotal District.",1,0,1,Nato Attack,2013,5_1_2013
March-17,Khyber Agency,A NATO container was destroyed in rocket attack by unidentified militants in Shagai area of the Khyber Agency in FATA.,0,0,0,Nato Attack,2014,3_1_2014
December-17,Punjab,"Gunmen shot dead a member of the Ahmadi religious minority. Luqman Ahad Shehzad was shot in the back of the head near Bhiri Shah Rehman village, a small community of Ahmadis in the Gujranwala District of Punjab.",1,0,0,secretarian shia attack,2013,12_1_2013
May-17,Sindh,"In Nawabshah city of Shaheed Benazirabad District, the main railway line near the Nawaz Dahiri station caused minor damage to the track and suspension of the rail traffic for about an hour.",0,0,0,railway,2015,5_1_2015
January-17,NWA,At least five militants were killed when a US drone fired two missiles at a compound in Shahi Khel neighbourhood of Shawal in North Waziristan Agency of FATA.,5,0,0,Drone Attack,2015,1_1_2015
January-17,FATA,"A drone strike, targeting suspected militant hideouts in the Shahidano Dhand area of Lower Kurram Agency in FATA, wounded one unidentified suspected militant.",0,0,1,Drone Attack,2016,1_1_2016
January-17, FATA,A tribesman named Hakim Khan was killed when a bomb planted by militants in Shaida Shah area in Nawagai subdivision exploded.,1,0,0,Tribal Area Attack,2010,1_1_2010
January-17,FATA,"A pro-government tribal elder, Malik Khaista Gul and his driver were injured when unidentified militants ambushed their car near Shal Kor in Yakka Ghund of Mohammad Agency.",0,0,2,Tribal Area Attack,2011,1_21_2011
May-17,Punjab,"A unit in-charge of ASWJ, identified as Nasir Abbasi, was killed while another person, identified as Ishtiaq, was injured when unidentified militants opened fire on them in Shamsabad area of Rawalpindi District.",1,0,1,secretarian shia attack,2013,5_1_2013
May-17,Punjab,"A teenager shot dead an Ahmadi man, identified as Khalil Ahmad, over blasphemy inside Sharaqpur Police Station in Sharaqpur tehsil (revenue unit) of Sheikhupura District.",1,0,0,secretarian shia attack,2013,5_1_2013
January-17,NWA,At least seven militants were killed and one other was injured in a US drone strike in the Shawal area of North Waziristan Agency in FATA.,7,0,1,Drone Attack,2015,1_1_2015
April-17,NWA,A US drone strike killed at least four TTP militants in Shawal valley of North Waziristan Agency in FATA.,4,0,0,Drone Attack,2015,4_1_2015
April-17,NWA,A US drone strike killed six suspected militants and injured another two in Shawal Valley of NWA in FATA.,6,0,2,Drone Attack,2015,4_1_2015
October-17,NWA,"At least four suspected militants, including a local Taliban 'commander', were killed in US drone strike in the Shawal tehsil of NWA in FATA.",4,0,0,Drone Attack,2014,10_1_2014
November-17,NWA,Seven militants were killed when US drone fired two missiles at a house in the Shawal area of NWA in FATA.,7,0,0,Drone Attack,2014,11_1_2014
December-17,NWA,At least seven terrorists were killed and five others sustained injuries in two US drone attacks targeting two compounds of TTP-Punjab Chapter militants (also known as Punjabi Taliban) in the Shawal area of NWA in FATA.,7,0,5,Drone Attack,2014,12_1_2014
October-17,FATA.,At least five militants were killed in a US drone strike in Shawal area of South Waziristan Agency in FATA.,5,0,0,Drone Attack,2014,10_1_2014
September-17,NWA,At least three suspected militants were killed and a militant hideout was destroyed in Shawal Valley of NWA in FATA in the first ever air strike by a Pakistan made drone Burraq (lightening).,3,0,0,Drone Attack,2015,9_1_2015
August-17,Balochistan,A woman was wounded when militants blew up the shrine of Sufi saint Sheikh Taqi Baba in Mastung District of Balochistan.,0,0,1,secretarian shia attack,2013,8_1_2013
September-17,Khyber Agency,"Two persons, including an official of the Khasadar Force, were killed and another was injured in an armed attack on NATO tankers, carrying fuel for NATO and ISAF forces in Afghanistan, at Sheikhwal area of Landikotal in Khyber Agency of FATA.",2,0,1,Nato Attack,2011,9_1_2011
October-17,Sindh,Four NATO oil tankers were set on fire by unidentified militants in Shikarpur District of Sindh.,0,0,0,Nato Attack,2011,10_1_2011
September-17,Sindh,At least 28 NATO oil tankers parked at a petrol pump in Shikarpur District of Sindh were set ablaze in the night. Driver Asal Khan was injured when he fell into a nearby pond.,0,0,1,Nato Attack,2010,9_1_2010
September-17,FATA,At least seven suspected militants were killed and two others injured in a US drone strike conducted in the Shunkrai Narai village of Ladha tehsil in SWA of FATA.,7,0,2,Drone Attack,2015,9_1_2015
February-17,Balochistan,"Unidentified militants set a NATO container-carrying truck on fire while it was on its way from Karachi (Sindh) to Chaman town in Qilla Abdullah District, killing two persons, including the driver of the vehicle in Sibi District.",2,0,0,Nato Attack,2014,2_1_2014
March-17,Balochistan,Unidentified militants attacked and torched three trailers in an area near Sibi District carrying supplies for NATO forces in Afghanistan.,0,0,0,Nato Attack,2011,3_1_2011
June-17,Balochistan,"Two persons, including the driver of an oil tanker supplying fuel to NATO forces in Afghanistan, were injured when unidentified assailants opened fire at the tanker near Sibi in Balochistan.",0,0,2,Nato Attack,2010,6_1_2010
April-17,Balochistan,"At least 17 people, including a woman and five children, were killed and 44 others were wounded when a passenger train, Jaffar Express was bombed at Sibi Railway Station in Sibi District of Balochistan.",17,0,44,railway,2014,4_1_2014
